firm_id,sector,region,age,employees,revenue,assets,leverage,current_ratio,interest_coverage,export_share,previous_default,default_next_year
78931,transport,West,37,323,68.179,164.391,0.229,0.695,3.286,0.0,0,1
78932,services,West,27,408,22.13,61.811,0.078,3.334,1.349,0.0,0,0
78933,services,East,86,196,268.836,811.822,0.487,0.941,0.408,0.657,1,1
78934,manufacturing,East,40,162,24.608,67.739,0.085,0.332,0.096,0.0,0,0
78935,manufacturing,Central,40,90,33.384,65.653,0.571,1.275,0.366,0.0,1,0
78936,manufacturing,North,71,286,24.348,49.293,0.097,2.878,3.123,0.0,0,0
78937,services,Central,27,47,10.319,35.433,0.029,1.068,5.792,0.089,0,0
78938,retail,East,77,63,5.639,18.84,0.244,2.276,0.399,0.0,0,0
78939,services,East,40,308,68.304,219.857,0.049,1.523,0.448,0.0,0,0
78940,manufacturing,Central,84,316,57.867,201.143,0.35,2.559,3.21,0.303,0,0
78941,retail,North,68,117,33.887,93.861,0.261,1.687,1.379,0.237,0,0
78942,retail,East,41,34,18.841,48.072,0.201,0.377,1.606,0.0,0,0
78943,manufacturing,West,28,266,11.324,17.549,0.137,1.75,3.283,0.144,0,0
78944,services,North,16,87,29.77,51.329,0.083,2.273,7.14,0.0,0,0
78945,services,West,91,164,66.029,229.917,0.18,0.736,1.542,0.0,0,0
78946,retail,North,38,328,171.31,323.229,0.172,1.415,4.865,0.0,0,0
78947,services,East,10,101,62.499,102.496,0.731,2.13,17.549,0.34,0,0
78948,finance,East,22,55,9.804,15.043,0.373,1.77,1.437,0.0,0,0
78949,manufacturing,West,13,370,62.856,164.092,0.342,2.803,8.06,0.58,0,0
78950,transport,North,31,142,33.656,72.841,0.323,4.167,0.265,0.304,0,0
78951,manufacturing,Central,97,155,30.355,70.789,0.288,0.383,8.038,0.357,0,0
78952,manufacturing,East,7,144,19.986,31.283,0.323,1.235,2.571,0.713,0,0
78953,services,North,40,231,31.898,71.666,0.494,3.226,12.086,0.219,0,0
78954,manufacturing,Central,99,676,134.859,395.787,0.122,1.971,1.874,0.0,0,0
78955,retail,East,62,79,10.293,24.008,0.149,4.019,0.236,0.466,0,0
78956,services,East,64,366,257.452,829.812,0.148,0.373,5.274,0.754,0,0
78957,services,West,21,137,42.677,142.379,0.354,0.927,0.943,0.126,0,0
78958,construction,West,5,784,247.027,438.954,0.277,1.761,3.833,0.0,0,0
78959,retail,East,70,122,14.875,49.806,0.068,1.121,0.157,0.0,0,0
78960,construction,Central,8,128,102.996,335.442,0.697,1.937,1.092,0.0,0,0
78961,services,East,43,93,21.755,29.22,0.253,2.218,5.191,0.0,0,0
78962,services,North,95,77,5.459,10.035,0.334,1.789,4.366,0.0,0,0
78963,retail,West,45,32,4.418,11.629,0.182,2.754,0.853,0.0,1,0
78964,construction,South,18,91,36.796,115.32,0.103,1.284,1.397,0.661,0,0
78965,manufacturing,Central,97,732,334.287,854.138,0.364,2.768,0.645,0.0,0,0
78966,services,Central,39,167,74.915,120.142,0.162,2.245,4.219,0.0,0,0
78967,manufacturing,East,62,416,94.576,129.014,0.175,1.377,1.265,0.0,0,0
78968,retail,West,42,84,12.897,26.027,0.083,2.361,1.102,0.816,0,0
78969,services,East,11,41,18.46,55.812,0.354,5.615,2.016,0.404,0,0
78970,retail,Central,63,164,90.263,250.465,0.073,2.099,0.396,0.0,0,0
78971,construction,Central,42,420,60.57,98.23,0.145,0.236,1.133,0.0,0,0
78972,manufacturing,East,9,129,44.095,55.825,0.423,1.691,13.202,0.67,0,0
78973,transport,Central,74,123,24.865,61.861,0.522,2.057,5.596,0.858,0,0
78974,construction,Central,83,263,115.88,183.07,0.535,2.948,0.406,0.0,0,0
78975,retail,East,43,104,36.932,126.56,0.042,1.265,1.874,0.058,0,0
78976,retail,Central,17,171,11.483,14.49,0.276,1.461,3.701,0.0,0,0
78977,retail,East,34,133,22.449,67.413,0.246,0.989,4.048,0.0,0,0
78978,manufacturing,West,89,173,29.503,42.68,0.433,1.713,6.413,0.0,0,0
78979,services,East,37,191,78.201,125.801,0.07,1.327,1.447,0.0,0,0
78980,services,North,45,126,38.202,131.193,0.252,2.005,5.978,0.0,0,0
78981,manufacturing,Central,21,378,141.026,460.308,0.342,4.634,2.083,0.472,0,0
78982,retail,East,65,329,102.755,349.965,0.226,1.033,5.328,0.764,0,0
78983,construction,Central,7,250,133.755,276.841,0.19,0.366,1.596,0.0,0,0
78984,services,North,52,112,14.265,33.786,0.113,8.477,1.432,0.0,0,0
78985,services,South,9,266,50.751,78.69,0.192,3.308,1.43,0.0,0,1
78986,transport,South,42,243,49.061,88.859,0.516,1.626,1.184,0.0,0,0
78987,construction,South,77,165,54.136,173.917,0.445,2.515,0.144,0.0,0,0
78988,retail,Central,57,58,23.026,75.766,0.553,2.506,4.834,0.0,0,0
78989,other,East,13,63,8.413,12.713,0.159,0.757,6.568,0.0,1,0
78990,construction,East,32,65,28.173,55.884,0.123,0.803,10.29,0.0,0,0
78991,manufacturing,West,12,77,11.249,20.784,0.453,2.31,0.614,0.0,0,0
78992,services,East,24,133,37.869,91.07,0.081,0.634,3.974,0.0,0,0
78993,construction,West,68,191,26.009,38.219,0.389,1.276,3.64,0.0,0,0
78994,services,East,73,196,33.263,105.582,0.604,3.856,1.693,0.0,0,1
78995,services,South,6,148,102.517,214.81,0.294,2.371,1.389,0.361,0,0
78996,transport,West,65,80,47.692,116.988,0.078,0.88,2.283,0.314,0,0
78997,construction,East,5,128,56.623,136.904,0.084,2.465,2.147,0.0,0,0
78998,services,Central,2,363,69.633,218.524,0.182,3.9,0.602,0.0,0,0
78999,retail,Central,43,241,51.297,69.266,0.192,3.63,1.588,0.0,0,0
79000,other,East,4,22,6.68,10.87,0.248,1.471,6.87,0.0,0,0
79001,other,North,61,52,30.928,42.932,0.051,1.505,0.49,0.0,0,0
79002,manufacturing,Central,35,270,64.166,95.285,0.363,0.77,4.765,0.0,0,0
79003,manufacturing,Central,66,236,138.769,419.473,0.21,1.427,0.585,0.281,0,0
79004,retail,Central,57,95,1.09,1.327,0.37,3.689,1.125,0.706,0,0
79005,transport,Central,31,171,110.416,261.454,0.305,0.985,3.952,0.0,0,0
79006,construction,West,5,128,17.8,61.871,0.269,1.832,1.213,0.0,0,0
79007,retail,East,81,57,5.406,9.067,0.109,9.378,4.659,0.46,0,0
79008,services,East,19,376,126.11,405.62,0.193,1.766,0.723,0.0,0,0
79009,services,Central,18,87,31.505,38.535,0.233,1.179,1.493,0.489,0,0
79010,services,Central,97,22,12.506,20.86,0.18,2.58,3.238,0.0,0,0
79011,retail,North,18,61,23.137,61.033,0.369,5.174,7.819,0.0,0,0
79012,services,North,38,28,33.189,110.562,0.204,3.259,4.649,0.0,0,0
79013,services,East,78,66,14.383,38.548,0.333,2.674,1.676,0.0,0,0
79014,manufacturing,West,99,198,82.254,154.694,0.253,1.498,12.338,0.0,0,0
79015,retail,East,57,201,80.841,109.934,0.322,1.317,7.578,0.0,0,0
79016,transport,East,40,261,128.627,256.094,0.71,1.724,0.326,0.445,0,1
79017,services,East,34,73,11.451,27.719,0.134,2.983,3.05,0.538,0,0
79018,manufacturing,East,33,352,24.972,61.444,0.261,1.5,15.565,0.446,0,0
79019,other,North,19,120,29.743,51.439,0.138,1.056,1.073,0.0,1,1
79020,manufacturing,Central,24,139,15.501,42.638,0.314,0.694,1.484,0.3,0,0
79021,finance,North,17,23,4.245,13.997,0.284,0.447,4.29,0.0,0,0
79022,transport,West,20,96,18.546,64.647,0.453,0.652,1.833,0.0,0,0
79023,retail,Central,93,136,45.409,87.689,0.22,1.585,3.51,0.0,0,0
79024,services,East,73,109,7.413,25.026,0.211,0.7,1.716,0.105,1,0
79025,retail,East,84,233,56.965,160.216,0.05,0.236,1.438,0.0,0,0
79026,other,West,19,25,34.14,44.782,0.581,1.637,6.603,0.0,0,0
79027,services,East,41,61,14.442,40.915,0.418,1.391,0.806,0.547,0,0
79028,manufacturing,Central,59,236,82.745,123.754,0.627,3.148,0.374,0.866,0,0
79029,services,East,6,71,36.397,96.698,0.231,1.977,2.149,0.419,0,0
79030,services,Central,6,61,29.314,76.14,0.025,0.301,1.688,0.268,0,1
79031,services,East,82,252,20.16,36.156,0.129,1.253,5.832,0.376,0,0
79032,retail,North,98,140,138.435,475.846,0.029,1.127,0.724,0.511,0,0
79033,construction,South,20,202,104.437,360.964,0.377,0.759,0.437,0.0,0,0
79034,manufacturing,East,65,335,220.922,756.437,0.087,1.225,3.001,0.434,0,0
79035,manufacturing,East,45,195,88.277,114.355,0.168,0.626,0.595,0.39,0,0
79036,services,East,34,257,32.937,53.449,0.52,0.746,6.595,0.671,0,1
79037,manufacturing,East,3,172,49.678,95.085,0.109,4.864,8.623,0.527,0,0
79038,manufacturing,North,67,287,51.323,157.725,0.334,0.827,6.78,0.34,0,0
79039,transport,Central,76,143,18.965,62.443,0.341,0.1,0.901,0.393,0,0
79040,other,West,84,21,8.306,21.444,0.484,1.855,0.828,0.0,0,0
79041,services,Central,70,43,8.071,10.544,0.096,1.437,2.453,0.213,0,0
79042,services,West,84,32,10.486,17.893,0.181,2.708,0.884,0.0,0,0
79043,manufacturing,North,76,384,82.26,245.374,0.291,3.615,5.213,0.0,1,0
79044,transport,West,91,81,21.849,35.552,0.447,0.879,7.013,0.0,0,0
79045,construction,East,72,39,20.991,68.068,0.13,3.582,0.467,0.0,1,0
79046,services,Central,100,112,29.394,59.665,0.202,3.89,0.021,0.035,0,0
79047,retail,Central,89,130,19.469,29.694,0.326,0.431,3.338,0.0,0,0
79048,services,Central,90,99,7.085,14.461,0.478,2.376,2.094,0.0,0,0
79049,retail,North,22,229,85.315,298.384,0.237,4.778,4.875,0.0,0,0
79050,construction,West,1,101,11.248,16.541,0.323,1.513,1.944,0.0,0,0
79051,retail,North,68,91,23.158,73.156,0.029,3.192,1.779,0.0,0,0
79052,retail,Central,94,137,27.027,60.751,0.489,1.345,3.651,0.0,0,0
79053,manufacturing,Central,88,286,38.448,67.517,0.277,1.583,2.922,0.487,0,0
79054,manufacturing,East,54,210,145.898,339.489,0.401,1.514,1.419,0.061,0,0
79055,finance,Central,45,42,17.974,54.622,0.325,0.891,9.195,0.0,0,0
79056,construction,North,79,66,18.185,44.294,0.17,0.328,18.016,0.0,0,0
79057,services,West,18,139,15.079,49.87,0.125,3.0,10.79,0.69,0,0
79058,manufacturing,East,26,343,46.643,67.028,0.193,1.54,4.018,0.0,0,0
79059,retail,South,12,83,19.96,55.617,0.566,2.412,1.169,0.0,0,0
79060,retail,East,92,90,17.887,37.239,0.42,2.478,9.039,0.0,0,0
79061,retail,West,39,67,18.407,40.018,0.131,1.539,1.06,0.0,0,0
79062,manufacturing,Central,83,356,115.477,256.64,0.342,3.204,0.436,0.018,0,0
79063,transport,South,16,120,15.752,46.99,0.591,0.391,3.2,0.0,1,0
79064,construction,East,58,128,12.418,25.482,0.185,4.495,1.459,0.0,1,0
79065,manufacturing,Central,86,185,136.197,271.765,0.101,1.31,4.234,0.0,0,0
79066,other,East,20,76,14.27,40.867,0.144,1.518,5.688,0.0,1,0
79067,manufacturing,North,79,148,57.449,120.917,0.512,1.461,0.676,0.0,0,0
79068,manufacturing,North,40,277,70.168,124.919,0.339,1.283,0.587,0.053,0,0
79069,services,Central,69,765,51.307,127.248,0.362,1.163,1.53,0.0,0,0
79070,finance,North,83,78,17.807,54.545,0.479,0.681,6.814,0.0,1,0
79071,other,South,80,105,15.233,41.557,0.402,1.022,5.497,0.0,0,0
79072,retail,West,2,72,23.667,44.383,0.207,1.808,0.739,0.0,1,1
79073,retail,Central,8,80,36.949,79.223,0.319,1.865,0.277,0.0,0,1
79074,services,Central,48,383,344.979,529.819,0.157,2.371,0.584,0.207,0,0
79075,services,East,34,53,13.659,19.685,0.293,3.394,0.879,0.0,0,0
79076,transport,West,10,288,120.516,369.953,0.535,1.926,11.67,0.104,0,0
79077,services,East,65,52,7.159,12.484,0.319,2.2,1.37,0.0,0,0
79078,construction,South,98,587,157.686,473.766,0.263,1.571,1.658,0.0,0,0
79079,manufacturing,East,51,472,146.623,374.618,0.16,2.416,4.666,0.0,0,0
79080,transport,East,47,244,35.994,70.237,0.085,1.981,8.109,0.0,0,0
79081,retail,Central,52,32,24.418,29.454,0.212,2.134,1.389,0.259,0,0
79082,retail,North,36,89,18.792,31.887,0.131,3.068,7.282,0.0,0,0
79083,retail,East,44,144,22.397,46.159,0.36,0.978,1.532,0.0,0,0
79084,services,East,37,135,202.556,462.196,0.209,1.737,5.121,0.0,0,0
79085,manufacturing,East,73,286,26.546,66.829,0.245,1.049,3.968,0.244,0,1
79086,services,South,24,65,7.24,23.322,0.259,3.218,1.061,0.0,1,0
79087,services,Central,7,192,156.366,328.654,0.265,0.783,1.251,0.0,0,0
79088,retail,Central,47,66,8.026,16.92,0.146,0.551,0.387,0.0,0,0
79089,construction,North,91,135,30.868,49.685,0.46,7.056,6.208,0.0,1,0
79090,services,Central,44,113,15.255,22.889,0.198,1.074,2.894,0.0,0,0
79091,services,North,5,65,28.077,50.132,0.118,1.817,0.436,0.0,0,0
79092,retail,South,16,100,17.281,48.494,0.371,0.671,4.337,0.0,0,1
79093,manufacturing,Central,98,90,12.354,29.056,0.083,0.84,2.243,0.0,0,0
79094,retail,East,60,196,23.888,73.827,0.266,3.519,0.913,0.0,0,0
79095,services,South,58,55,46.965,107.318,0.14,2.799,0.793,0.0,0,0
79096,services,East,13,86,28.884,60.014,0.302,1.196,0.637,0.441,0,0
79097,retail,Central,41,47,1.651,4.964,0.177,0.587,42.42,0.0,0,0
79098,services,East,1,100,17.24,45.403,0.459,1.626,3.969,0.465,0,0
79099,transport,Central,3,212,109.243,352.342,0.012,1.113,0.415,0.0,0,0
79100,services,East,99,107,14.355,37.372,0.205,0.329,7.365,0.0,0,0
79101,manufacturing,East,88,248,49.575,138.692,0.665,0.797,0.953,0.712,0,0
79102,services,Central,73,238,47.917,60.556,0.495,1.161,1.245,0.542,0,0
79103,transport,North,39,121,8.555,23.786,0.041,1.604,0.077,0.0,0,0
79104,other,West,54,31,16.367,24.802,0.098,0.1,12.785,0.378,0,0
79105,services,East,67,62,8.312,15.074,0.109,2.418,0.989,0.0,0,0
79106,services,North,99,196,12.181,30.606,0.31,1.747,1.533,0.0,0,0
79107,retail,Central,17,43,24.056,47.298,0.444,0.1,1.192,0.0,0,0
79108,services,East,80,131,13.456,36.542,0.5,0.382,1.139,0.0,0,0
79109,services,East,59,94,34.997,78.539,0.197,3.414,6.718,0.0,0,0
79110,services,Central,99,325,64.596,203.346,0.138,0.371,16.373,0.0,0,0
79111,finance,Central,85,82,22.967,60.764,0.227,0.55,5.938,0.0,0,0
79112,manufacturing,West,48,133,61.207,189.832,0.422,1.882,3.222,0.0,0,0
79113,retail,East,8,42,4.754,14.812,0.034,1.064,0.741,0.0,0,0
79114,retail,West,41,93,56.581,186.023,0.145,1.418,4.282,0.0,0,0
79115,retail,West,1,272,147.554,221.061,0.097,2.333,1.382,0.0,0,0
79116,retail,West,36,57,10.665,32.356,0.606,1.469,6.485,0.0,0,0
79117,retail,North,31,134,14.319,28.901,0.402,1.751,1.357,0.417,0,0
79118,services,North,26,284,16.432,35.305,0.294,1.957,2.616,0.027,0,0
79119,manufacturing,West,71,132,123.563,429.369,0.101,0.348,2.802,0.308,0,0
79120,manufacturing,North,1,755,62.43,99.57,0.115,0.771,0.872,0.806,0,0
79121,manufacturing,North,86,247,23.049,30.496,0.35,2.329,15.481,0.086,0,0
79122,other,West,91,98,18.193,54.459,0.449,2.552,1.633,0.541,0,0
79123,retail,North,69,87,57.248,118.017,0.034,3.352,1.958,0.0,0,0
79124,services,Central,20,52,13.4,22.162,0.415,2.179,14.182,0.194,0,0
79125,services,South,36,44,8.65,12.682,0.117,4.495,0.812,0.233,0,0
79126,services,Central,34,323,85.777,117.866,0.207,1.741,0.541,0.0,0,0
79127,manufacturing,West,29,250,369.886,1086.004,0.318,1.354,0.749,0.0,0,0
79128,transport,South,5,225,22.451,35.102,0.532,0.15,0.203,0.0,0,0
79129,manufacturing,Central,26,303,31.272,62.826,0.192,3.09,7.595,0.0,0,0
79130,retail,East,31,70,25.236,45.566,0.105,0.683,3.683,0.0,0,0
79131,retail,East,51,120,79.693,201.178,0.065,1.9,11.828,0.0,0,0
79132,manufacturing,Central,15,274,58.48,138.031,0.088,2.289,1.726,0.417,0,0
79133,manufacturing,East,29,70,17.975,28.573,0.204,2.505,4.558,0.0,0,0
79134,transport,North,59,111,17.657,60.498,0.34,1.078,5.367,0.0,0,0
79135,transport,West,58,249,58.005,75.02,0.535,0.778,4.153,0.0,0,0
79136,services,East,29,143,26.618,38.882,0.55,3.94,6.663,0.53,0,0
79137,services,West,84,167,14.572,21.762,0.426,1.798,0.967,0.0,0,0
79138,other,West,91,55,22.881,42.602,0.274,4.547,3.105,0.0,0,0
79139,transport,South,55,233,142.645,384.493,0.493,0.903,1.496,0.0,0,0
79140,manufacturing,Central,12,177,88.105,226.482,0.409,0.939,16.558,0.544,0,0
79141,retail,East,17,188,237.752,536.615,0.364,3.658,9.795,0.0,0,0
79142,retail,South,92,97,11.713,21.771,0.171,4.511,6.14,0.0,0,0
79143,retail,South,76,53,6.502,12.125,0.449,2.589,4.85,0.0,0,0
79144,manufacturing,West,77,85,49.534,115.2,0.469,0.377,2.114,0.143,0,0
79145,construction,North,81,176,33.864,105.796,0.389,1.861,1.125,0.0,0,0
79146,services,West,32,160,37.207,111.123,0.466,1.767,1.786,0.0,0,0
79147,manufacturing,East,72,296,64.052,150.519,0.325,0.33,3.139,0.418,0,0
79148,manufacturing,West,11,430,358.213,1057.441,0.344,0.717,1.575,0.399,0,0
79149,retail,North,77,56,9.297,28.002,0.32,0.765,1.165,0.0,0,0
79150,manufacturing,East,10,318,49.713,167.811,0.354,3.191,0.33,0.322,0,0
79151,services,Central,74,45,23.559,34.777,0.438,3.631,2.554,0.0,0,0
79152,retail,South,68,165,36.304,64.382,0.41,1.072,1.396,0.561,0,0
79153,finance,West,5,82,10.998,22.086,0.076,1.149,3.008,0.0,0,0
79154,manufacturing,East,84,214,36.291,82.881,0.566,0.73,0.969,0.715,0,0
79155,manufacturing,Central,98,132,55.256,108.435,0.076,3.07,3.803,0.27,0,0
79156,manufacturing,Central,88,319,84.716,115.217,0.082,1.319,5.483,0.0,0,0
79157,transport,East,7,117,129.199,335.299,0.091,2.357,2.048,0.0,0,0
79158,manufacturing,East,3,154,29.468,69.448,0.338,3.507,1.825,0.614,0,0
79159,manufacturing,Central,3,234,53.152,90.768,0.188,2.179,8.221,0.0,0,0
79160,other,Central,18,17,3.471,10.414,0.247,2.706,2.493,0.0,0,0
79161,manufacturing,West,64,603,339.664,422.087,0.305,0.963,8.112,0.137,0,0
79162,retail,North,45,140,112.629,332.604,0.098,3.179,2.92,0.417,0,0
79163,manufacturing,East,87,162,64.39,197.062,0.393,0.637,0.968,0.44,0,0
79164,manufacturing,South,11,307,67.818,139.8,0.509,0.778,0.918,0.0,1,1
79165,other,West,74,23,7.161,16.033,0.243,1.557,1.243,0.0,0,0
79166,services,East,49,174,53.99,141.562,0.166,1.621,2.471,0.0,0,0
79167,retail,East,81,142,24.605,77.196,0.084,1.814,1.312,0.644,0,0
79168,services,South,33,74,32.87,91.003,0.279,3.308,6.153,0.214,0,0
79169,services,Central,68,56,37.681,55.102,0.295,0.725,1.524,0.579,0,0
79170,finance,South,35,35,9.698,31.532,0.056,2.598,2.73,0.0,0,0
79171,manufacturing,West,94,359,81.529,205.044,0.534,1.064,1.655,0.441,0,0
79172,retail,Central,10,68,25.095,44.901,0.134,1.149,1.358,0.0,0,0
79173,retail,South,7,111,24.747,52.99,0.139,6.042,3.501,0.0,0,0
79174,transport,Central,63,62,7.077,17.5,0.244,0.949,1.368,0.0,0,0
79175,other,North,1,43,15.568,38.277,0.316,1.912,4.194,0.198,0,0
79176,manufacturing,West,32,371,30.795,60.33,0.506,3.3,6.17,0.0,0,0
79177,retail,Central,20,51,25.022,49.535,0.454,2.271,0.768,0.0,0,0
79178,retail,East,85,106,27.4,66.892,0.073,1.741,2.043,0.067,0,1
79179,manufacturing,East,35,274,46.575,63.639,0.287,0.863,1.582,0.0,1,0
79180,manufacturing,Central,99,334,63.887,87.087,0.421,2.98,8.027,0.0,0,0
79181,manufacturing,East,71,229,102.841,197.707,0.228,3.1,0.324,0.43,0,0
79182,finance,East,49,195,60.505,158.652,0.353,2.093,3.183,0.0,0,0
79183,retail,Central,85,73,19.887,68.719,0.373,0.922,1.836,0.0,0,0
79184,services,North,22,123,13.021,20.274,0.173,1.163,4.781,0.389,0,0
79185,manufacturing,Central,86,284,71.378,94.62,0.403,3.207,4.874,0.24,0,0
79186,manufacturing,Central,1,409,85.89,228.77,0.134,1.736,6.568,0.0,0,0
79187,retail,South,70,223,21.698,43.117,0.34,6.112,1.282,0.0,0,0
79188,transport,Central,6,467,119.827,163.877,0.266,1.373,4.951,0.0,0,0
79189,finance,North,31,37,9.958,33.951,0.173,1.968,5.475,0.0,0,0
79190,manufacturing,East,87,678,395.768,876.381,0.24,0.799,4.071,0.0,0,0
79191,manufacturing,North,8,227,42.978,54.944,0.204,1.064,5.301,0.467,0,0
79192,construction,West,42,192,96.555,289.334,0.052,1.378,3.065,0.0,0,0
79193,manufacturing,East,76,319,84.827,220.392,0.296,0.842,8.873,0.593,0,0
79194,retail,South,71,83,13.913,48.544,0.387,0.697,0.743,0.0,1,0
79195,transport,East,26,143,97.402,255.307,0.234,0.592,5.625,0.177,0,0
79196,services,Central,100,131,35.873,73.443,0.179,3.276,0.476,0.0,1,0
79197,retail,North,72,87,76.134,107.644,0.393,4.115,1.952,0.0,0,0
79198,manufacturing,Central,59,285,71.308,209.028,0.275,0.407,6.199,0.0,0,1
79199,services,South,2,208,42.404,51.51,0.641,2.654,2.203,0.0,0,1
79200,construction,East,95,193,62.957,143.306,0.24,1.254,1.333,0.0,0,0
79201,services,West,78,638,79.85,133.539,0.208,1.513,0.848,0.0,0,0
79202,other,Central,61,64,6.527,19.898,0.585,0.588,1.666,0.0,0,0
79203,construction,West,64,85,11.405,31.308,0.19,1.218,0.833,0.0,0,0
79204,manufacturing,East,97,258,137.627,224.65,0.046,0.778,9.462,0.0,0,0
79205,manufacturing,East,94,272,86.986,292.436,0.27,1.122,3.663,0.0,0,0
79206,services,Central,60,99,32.24,82.858,0.353,1.306,1.145,0.616,0,0
79207,services,West,89,135,14.716,42.422,0.076,1.021,0.51,0.406,0,0
79208,manufacturing,West,94,287,64.227,186.598,0.351,2.189,14.477,0.0,0,1
79209,manufacturing,West,8,221,66.855,197.787,0.296,2.382,0.452,0.0,0,0
79210,retail,North,27,256,51.696,134.275,0.484,1.129,2.9,0.558,0,0
79211,construction,East,25,173,44.997,153.318,0.32,0.372,25.56,0.0,0,0
79212,manufacturing,Central,100,198,12.078,24.138,0.179,2.132,0.007,0.4,0,0
79213,services,Central,51,38,11.595,21.595,0.179,0.39,1.143,0.0,0,1
79214,construction,East,89,297,38.175,71.29,0.24,1.217,1.802,0.0,0,0
79215,manufacturing,East,58,193,61.541,151.45,0.192,3.099,39.195,0.196,0,0
79216,services,East,85,128,36.613,117.23,0.151,1.677,3.74,0.0,0,0
79217,manufacturing,West,29,288,93.778,143.364,0.376,1.052,1.44,0.277,0,0
79218,manufacturing,Central,34,1347,640.109,1656.256,0.644,2.448,0.291,0.204,0,0
79219,services,North,14,248,54.366,86.991,0.119,2.863,0.87,0.0,0,0
79220,manufacturing,Central,30,407,76.045,94.068,0.1,3.517,4.387,0.0,0,0
79221,manufacturing,Central,89,217,91.646,306.009,0.638,1.231,0.799,0.0,0,1
79222,manufacturing,North,1,309,19.697,39.029,0.111,3.145,1.239,0.29,1,0
79223,services,Central,96,115,23.313,58.256,0.249,1.881,1.634,0.0,0,0
79224,services,East,80,134,23.676,72.26,0.082,2.987,1.026,0.0,0,0
79225,manufacturing,East,55,305,61.192,159.703,0.415,2.809,13.211,0.0,0,0
79226,services,West,20,220,26.793,35.505,0.597,1.39,1.085,0.0,1,1
79227,manufacturing,West,47,146,126.072,415.554,0.259,2.224,1.196,0.0,0,0
79228,retail,Central,40,159,13.777,21.568,0.1,3.71,2.917,0.0,0,0
79229,finance,Central,28,76,20.271,59.982,0.406,2.661,2.78,0.509,0,0
79230,services,West,24,104,12.675,16.59,0.568,1.724,0.596,0.0,0,0
79231,services,West,81,91,9.993,17.296,0.221,3.638,2.188,0.0,0,0
79232,retail,North,49,43,26.807,35.676,0.424,3.46,0.521,0.0,1,1
79233,services,South,41,33,8.796,29.69,0.237,0.848,8.893,0.0,0,0
79234,manufacturing,West,67,154,7.125,16.284,0.291,1.596,0.967,0.537,0,0
79235,services,North,97,73,14.796,19.744,0.677,2.894,5.185,0.0,0,0
79236,services,East,24,155,53.032,170.029,0.376,3.978,0.412,0.0,0,0
79237,services,Central,46,57,13.68,24.383,0.333,1.465,0.22,0.0,0,0
79238,manufacturing,West,24,276,385.295,1153.934,0.598,0.364,2.686,0.499,0,1
